"id","con_id","symbol","market","exchange","primary_exchange","currency","country","sector","industry","sub_industry","long_name","is_active","updated_at"
8,265768,ADBE,US,SMART,NASDAQ,USD,,Technology,Software,Electronic Forms,ADOBE INC,true,2026-06-13 22:32:43.945
9,4157,ADI,US,SMART,NASDAQ,USD,,Technology,Semiconductors,Electronic Compo-Semicon,ANALOG DEVICES INC,true,2026-06-13 22:32:43.945
10,4165,ADM,US,SMART,NYSE,USD,,"Consumer, Non-cyclical",Agriculture,Agricultural Operations,ARCHER-DANIELS-MIDLAND CO,true,2026-06-13 22:32:43.945
11,4661,ADP,US,SMART,NASDAQ,USD,,"Consumer, Non-cyclical",Commercial Services,Commercial Services,AUTOMATIC DATA PROCESSING,true,2026-06-13 22:32:43.945
12,265681,ADSK,US,SMART,NASDAQ,USD,,Technology,Software,Computer Aided Design,AUTODESK INC,true,2026-06-13 22:32:43.945
13,13181,AEE,US,SMART,NYSE,USD,,Utilities,Electric,Electric-Integrated,AMEREN CORP,true,2026-06-13 22:32:43.945
14,4211,AEP,US,SMART,NASDAQ,USD,,Utilities,Electric,Electric-Integrated,AMERICAN ELECTRIC POWER,true,2026-06-13 22:32:43.945
15,2560358,AES,US,SMART,NYSE,USD,,Utilities,Electric,Electric-Integrated,AES CORP,true,2026-06-13 22:32:43.945
16,4227,AFL,US,SMART,NYSE,USD,,Financial,Insurance,Life/Health Insurance,AFLAC INC,true,2026-06-13 22:32:43.945
17,61319701,AIG,US,SMART,NYSE,USD,,Financial,Insurance,Multi-line Insurance,AMERICAN INTERNATIONAL GROUP,true,2026-06-13 22:32:43.945
18,27727424,AIZ,US,SMART,NYSE,USD,,Financial,Insurance,Property/Casualty Ins,ASSURANT INC,true,2026-06-13 22:32:43.945
19,4325,AJG,US,SMART,NYSE,USD,,Financial,Insurance,Insurance Brokers,ARTHUR J GALLAGHER & CO,true,2026-06-13 22:32:43.945
20,6220356,AKAM,US,SMART,NASDAQ,USD,,Technology,Software,Computer Software,AKAMAI TECHNOLOGIES INC,true,2026-06-13 22:32:43.945
21,4347,ALB,US,SMART,NYSE,USD,,Basic Materials,Chemicals,Chemicals-Specialty,ALBEMARLE CORP,true,2026-06-13 22:32:43.945
22,11459264,ALGN,US,SMART,NASDAQ,USD,,"Consumer, Non-cyclical",Healthcare-Products,Medical Products,ALIGN TECHNOLOGY INC,true,2026-06-13 22:32:43.945
23,4357,ALL,US,SMART,NYSE,USD,,Financial,Insurance,Multi-line Insurance,ALLSTATE CORP,true,2026-06-13 22:32:43.945
24,138438437,ALLE,US,SMART,NYSE,USD,,Industrial,Electronics,Electronic Secur Devices,ALLEGION PLC,true,2026-06-13 22:32:43.945
25,29442968,ALNY,US,SMART,NASDAQ,USD,,"Consumer, Non-cyclical",Biotechnology,Medical-Biomedical/Gene,ALNYLAM PHARMACEUTICALS INC,true,2026-06-13 22:32:43.945
27,845305949,AMCR,US,SMART,NYSE,USD,,Industrial,Packaging&Containers,Containers-Paper/Plastic,AMCOR PLC,true,2026-06-13 22:32:43.945
28,4391,AMD,US,SMART,NASDAQ,USD,,Technology,Semiconductors,Electronic Compo-Semicon,ADVANCED MICRO DEVICES,true,2026-06-13 22:32:43.945
29,4392,AME,US,SMART,NYSE,USD,,Industrial,Electrical Compo&Equip,Electric Products-Misc,AMETEK INC,true,2026-06-13 22:32:43.945
30,266145,AMGN,US,SMART,NASDAQ,USD,,"Consumer, Non-cyclical",Biotechnology,Medical-Biomedical/Gene,AMGEN INC,true,2026-06-13 22:32:43.945
31,35970258,AMP,US,SMART,NYSE,USD,,Financial,Diversified Finan Serv,Invest Mgmnt/Advis Serv,AMERIPRISE FINANCIAL INC,true,2026-06-13 22:32:43.945
32,99831145,AMT,US,SMART,NYSE,USD,,Financial,REITS,REITS-Diversified,AMERICAN TOWER CORP,true,2026-06-13 22:32:43.945
208,498843743,GE,US,SMART,NYSE,USD,,Industrial,Aerospace/Defense,Aerospace/Defense-Equip,GENERAL ELECTRIC,true,2026-06-13 22:32:43.945
209,601776309,GEHC,US,SMART,NASDAQ,USD,,"Consumer, Non-cyclical",Healthcare-Products,Medical Imaging Systems,GE HEALTHCARE TECHNOLOGY,true,2026-06-13 22:32:43.945
210,390332324,GEN,US,SMART,NASDAQ,USD,,Communications,Internet,Internet Security,GEN DIGITAL INC,true,2026-06-13 22:32:43.945
211,691984365,GEV,US,SMART,NYSE,USD,,Industrial,Machinery-Constr&Mining,Machinery-Electric Util,GE VERNOVA INC,true,2026-06-13 22:32:43.945
212,269753,GILD,US,SMART,NASDAQ,USD,,"Consumer, Non-cyclical",Biotechnology,Medical-Biomedical/Gene,GILEAD SCIENCES INC,true,2026-06-13 22:32:43.945
213,7616,GIS,US,SMART,NYSE,USD,,"Consumer, Non-cyclical",Food,Food-Misc/Diversified,GENERAL MILLS INC,true,2026-06-13 22:32:43.945
214,375868349,GL,US,SMART,NYSE,USD,,Financial,Insurance,Life/Health Insurance,GLOBE LIFE INC,true,2026-06-13 22:32:43.945
215,7655,GLW,US,SMART,NYSE,USD,,Communications,Telecommunications,Telecom Eq Fiber Optics,CORNING INC,true,2026-06-13 22:32:43.945
216,80986742,GM,US,SMART,NYSE,USD,,"Consumer, Cyclical",Auto Manufacturers,Auto-Cars/Light Trucks,GENERAL MOTORS CO,true,2026-06-13 22:32:43.945
217,72529783,GNRC,US,SMART,NYSE,USD,,Industrial,Electrical Compo&Equip,Power Conv/Supply Equip,GENERAC HOLDINGS INC,true,2026-06-13 22:32:43.945
218,208813720,GOOG,US,SMART,NASDAQ,USD,,Communications,Internet,Web Portals/ISP,ALPHABET INC-CL C,true,2026-06-13 22:32:43.945
219,208813719,GOOGL,US,SMART,NASDAQ,USD,,Communications,Internet,Web Portals/ISP,ALPHABET INC-CL A,true,2026-06-13 22:32:43.945
220,7745,GPC,US,SMART,NYSE,USD,,"Consumer, Cyclical",Retail,Retail-Auto Parts,GENUINE PARTS CO,true,2026-06-13 22:32:43.945
221,11477774,GPN,US,SMART,NYSE,USD,,"Consumer, Non-cyclical",Commercial Services,Commercial Serv-Finance,GLOBAL PAYMENTS INC,true,2026-06-13 22:32:43.945
222,76791198,GRMN,US,SMART,NYSE,USD,,Industrial,Electronics,Electronic Compo-Misc,GARMIN LTD,true,2026-06-13 22:32:43.945
223,4627828,GS,US,SMART,NYSE,USD,,Financial,Banks,Diversified Banking Inst,GOLDMAN SACHS GROUP INC,true,2026-06-13 22:32:43.945
224,7867,GWW,US,SMART,NYSE,USD,,"Consumer, Cyclical",Distribution/Wholesale,Distribution/Wholesale,WW GRAINGER INC,true,2026-06-13 22:32:43.945
225,7890,HAL,US,SMART,NYSE,USD,,Energy,Oil&Gas Services,Oil-Field Services,HALLIBURTON CO,true,2026-06-13 22:32:43.945
226,754956,HAS,US,SMART,NASDAQ,USD,,"Consumer, Cyclical",Toys/Games/Hobbies,Toys,HASBRO INC,true,2026-06-13 22:32:43.945
227,270018,HBAN,US,SMART,NASDAQ,USD,,Financial,Banks,Super-Regional Banks-US,HUNTINGTON BANCSHARES INC,true,2026-06-13 22:32:43.945
228,85076790,HCA,US,SMART,NYSE,USD,,"Consumer, Non-cyclical",Healthcare-Services,Medical-Hospitals,HCA HEALTHCARE INC,true,2026-06-13 22:32:43.945
229,7930,HD,US,SMART,NYSE,USD,,"Consumer, Cyclical",Retail,Retail-Building Products,HOME DEPOT INC,true,2026-06-13 22:32:43.945
230,1217009,HIG,US,SMART,NYSE,USD,,Financial,Insurance,Multi-line Insurance,HARTFORD INSURANCE GROUP INC,true,2026-06-13 22:32:43.945
231,86033355,HII,US,SMART,NYSE,USD,,Industrial,Shipbuilding,Shipbuilding,HUNTINGTON INGALLS INDUSTRIE,true,2026-06-13 22:32:43.945
232,257944570,HLT,US,SMART,NYSE,USD,,"Consumer, Cyclical",Lodging,Hotels&Motels,HILTON WORLDWIDE HOLDINGS IN,true,2026-06-13 22:32:43.945
233,4350,HON,US,SMART,NASDAQ,USD,,Industrial,Electronics,Instruments-Controls,HONEYWELL INTERNATIONAL INC,true,2026-06-13 22:32:43.945
234,504546674,HOOD,US,SMART,NASDAQ,USD,,Communications,Internet,Internet Brokers,ROBINHOOD MARKETS INC - A,true,2026-06-13 22:32:43.945
235,209411798,HPE,US,SMART,NYSE,USD,,Technology,Computers,Computers,HEWLETT PACKARD ENTERPRISE,true,2026-06-13 22:32:43.945
236,209411801,HPQ,US,SMART,NYSE,USD,,Technology,Computers,Computers,HP INC,true,2026-06-13 22:32:43.945
388,12002,PSA,US,SMART,NYSE,USD,,Financial,REITS,REITS-Storage,PUBLIC STORAGE,true,2026-06-13 22:32:43.945
396,11520,RCL,US,SMART,NYSE,USD,,"Consumer, Cyclical",Leisure Time,Cruise Lines,ROYAL CARIBBEAN CRUISES LTD,true,2026-06-13 22:32:43.945
397,11574,REG,US,SMART,NASDAQ,USD,,Financial,REITS,REITS-Shopping Centers,REGENCY CENTERS CORP,true,2026-06-13 22:32:43.945
398,273733,REGN,US,SMART,NASDAQ,USD,,"Consumer, Non-cyclical",Biotechnology,Medical-Biomedical/Gene,REGENERON PHARMACEUTICALS,true,2026-06-13 22:32:43.945
399,273815,RF,US,SMART,NYSE,USD,,Financial,Banks,Commer Banks-Southern US,REGIONS FINANCIAL CORP,true,2026-06-13 22:32:43.945
400,11656,RJF,US,SMART,NYSE,USD,,Financial,Diversified Finan Serv,Invest Mgmnt/Advis Serv,RAYMOND JAMES FINANCIAL INC,true,2026-06-13 22:32:43.945
401,92306678,RL,US,SMART,NYSE,USD,,"Consumer, Cyclical",Apparel,Apparel Manufacturers,RALPH LAUREN CORP,true,2026-06-13 22:32:43.945
402,4817352,RMD,US,SMART,NYSE,USD,,"Consumer, Non-cyclical",Healthcare-Products,Respiratory Products,RESMED INC,true,2026-06-13 22:32:43.945
403,11697,ROK,US,SMART,NYSE,USD,,Industrial,Machinery-Diversified,Industrial Automat/Robot,ROCKWELL AUTOMATION INC,true,2026-06-13 22:32:43.945
1,1715006,A,US,SMART,NYSE,USD,,"Consumer, Non-cyclical",Healthcare-Products,Diagnostic Equipment,AGILENT TECHNOLOGIES INC,true,2026-06-13 22:32:43.945
514,12851783,ZBH,US,SMART,NYSE,USD,,"Consumer, Non-cyclical",Healthcare-Products,Medical Products,ZIMMER BIOMET HOLDINGS INC,true,2026-06-13 22:32:43.945
515,276304,ZBRA,US,SMART,NASDAQ,USD,,Technology,Office/Business Equip,Office Automation&Equip,ZEBRA TECHNOLOGIES CORP-CL A,true,2026-06-13 22:32:43.945
516,310621426,ZS,US,SMART,NASDAQ,USD,,Technology,Computers,Computer Data Security,ZSCALER INC,true,2026-06-13 22:32:43.945
517,121665622,ZTS,US,SMART,NYSE,USD,,"Consumer, Non-cyclical",Pharmaceuticals,Medical-Drugs,ZOETIS INC,true,2026-06-13 22:32:43.945
2,265598,AAPL,US,SMART,NASDAQ,USD,,Technology,Computers,Computers,APPLE INC,true,2026-06-13 22:32:43.945
3,118089500,ABBV,US,SMART,NYSE,USD,,"Consumer, Non-cyclical",Pharmaceuticals,Medical-Drugs,ABBVIE INC,true,2026-06-13 22:32:43.945
4,459530964,ABNB,US,SMART,NASDAQ,USD,,Communications,Internet,E-Commerce/Services,AIRBNB INC-CLASS A,true,2026-06-13 22:32:43.945
5,4065,ABT,US,SMART,NYSE,USD,,"Consumer, Non-cyclical",Healthcare-Products,Medical Products,ABBOTT LABORATORIES .,true,2026-06-13 22:32:43.945
6,10763362,ACGL,US,SMART,NASDAQ,USD,,Financial,Insurance,Property/Casualty Ins,ARCH CAPITAL GROUP LTD,true,2026-06-13 22:32:43.945
7,67889930,ACN,US,SMART,NYSE,USD,,Technology,Computers,Computer Services,ACCENTURE PLC-CL A,true,2026-06-13 22:32:43.945
26,266093,AMAT,US,SMART,NASDAQ,USD,,Technology,Semiconductors,Semiconductor Equipment,APPLIED MATERIALS INC,true,2026-06-13 22:32:43.945
33,3691937,AMZN,US,SMART,NASDAQ,USD,,Communications,Internet,E-Commerce/Products,AMAZON.COM INC,true,2026-06-13 22:32:43.945
34,740948854,ANET,US,SMART,NYSE,USD,,Communications,Telecommunications,Networking Products,ARISTA NETWORKS INC,true,2026-06-13 22:32:43.945
35,414366114,AON,US,SMART,NYSE,USD,,Financial,Insurance,Insurance Brokers,AON PLC-CLASS A,true,2026-06-13 22:32:43.945
36,12225,AOS,US,SMART,NYSE,USD,,Industrial,Miscellaneous Manufactur,Diversified Manufact Op,SMITH (A.O.) CORP,true,2026-06-13 22:32:43.945
37,474515500,APA,US,SMART,NASDAQ,USD,,Energy,Oil&Gas,Oil Comp-Explor&Prodtn,APA CORP,true,2026-06-13 22:32:43.945
38,4487,APD,US,SMART,NYSE,USD,,Basic Materials,Chemicals,Industrial Gases,AIR PRODUCTS & CHEMICALS INC,true,2026-06-13 22:32:43.945
39,4493,APH,US,SMART,NYSE,USD,,Industrial,Electronics,Electronic Connectors,AMPHENOL CORP-CL A,true,2026-06-13 22:32:43.945
40,535288388,APO,US,SMART,NYSE,USD,,Financial,Diversified Finan Serv,Invest Mgmnt/Advis Serv,APOLLO GLOBAL MANAGEMENT INC,true,2026-06-13 22:32:43.945
41,481863646,APP,US,SMART,NASDAQ,USD,,Communications,Internet,E-Marketing/Info,APPLOVIN CORP-CLASS A,true,2026-06-13 22:32:43.945
42,748351585,APTV,US,SMART,NYSE,USD,,"Consumer, Cyclical",Auto Parts&Equipment,Auto/Trk Prts&Equip-Orig,APTIV PLC,true,2026-06-13 22:32:43.945
43,6607487,ARE,US,SMART,NYSE,USD,,Financial,REITS,REITS-Health Care,ALEXANDRIA REAL ESTATE EQUIT,true,2026-06-13 22:32:43.945
44,341904548,ARES,US,SMART,NYSE,USD,,Financial,Diversified Finan Serv,Invest Mgmnt/Advis Serv,ARES MANAGEMENT CORP - A,true,2026-06-13 22:32:43.945
45,653400472,ARM,US,SMART,NASDAQ,USD,,Technology,Semiconductors,Electronic Compo-Semicon,ARM HOLDINGS PLC-ADR,true,2026-06-13 22:32:43.945
46,117902840,ASML,US,SMART,NASDAQ,USD,,Technology,Semiconductors,Semiconductor Equipment,ASML HOLDING NV-NY REG SHS,true,2026-06-13 22:32:43.945
47,4644,ATO,US,SMART,NYSE,USD,,Utilities,Gas,Gas-Distribution,ATMOS ENERGY CORP,true,2026-06-13 22:32:43.945
48,5026974,AVB,US,SMART,NYSE,USD,,Financial,REITS,REITS-Apartments,AVALONBAY COMMUNITIES INC,true,2026-06-13 22:32:43.945
49,313130367,AVGO,US,SMART,NASDAQ,USD,,Technology,Semiconductors,Electronic Compo-Semicon,BROADCOM INC,true,2026-06-13 22:32:43.945
50,4694,AVY,US,SMART,NYSE,USD,,"Consumer, Non-cyclical",Household Products/Wares,Office Supplies&Forms,AVERY DENNISON CORP,true,2026-06-13 22:32:43.945
51,50530752,AWK,US,SMART,NYSE,USD,,Utilities,Water,Water,AMERICAN WATER WORKS CO INC,true,2026-06-13 22:32:43.945
52,272104927,AXON,US,SMART,NASDAQ,USD,,Industrial,Miscellaneous Manufactur,Firearms&Ammunition,AXON ENTERPRISE INC,true,2026-06-13 22:32:43.945
53,4721,AXP,US,SMART,NYSE,USD,,Financial,Diversified Finan Serv,Finance-Credit Card,AMERICAN EXPRESS CO,true,2026-06-13 22:32:43.945
54,4750,AZO,US,SMART,NYSE,USD,,"Consumer, Cyclical",Retail,Retail-Auto Parts,AUTOZONE INC,true,2026-06-13 22:32:43.945
55,4762,BA,US,SMART,NYSE,USD,,Industrial,Aerospace/Defense,Aerospace/Defense,BOEING CO/THE,true,2026-06-13 22:32:43.945
56,10098,BAC,US,SMART,NYSE,USD,,Financial,Banks,Diversified Banking Inst,BANK OF AMERICA CORP,true,2026-06-13 22:32:43.945
57,5052,BALL,US,SMART,NYSE,USD,,Industrial,Packaging&Containers,Containers-Metal/Glass,BALL CORP,true,2026-06-13 22:32:43.945
58,8111188,BAX,US,SMART,NYSE,USD,,"Consumer, Non-cyclical",Healthcare-Products,Medical Products,BAXTER INTERNATIONAL INC.,true,2026-06-13 22:32:43.945
59,4817,BBY,US,SMART,NYSE,USD,,"Consumer, Cyclical",Retail,Retail-Consumer Electron,BEST BUY CO INC,true,2026-06-13 22:32:43.945
60,4886,BDX,US,SMART,NYSE,USD,,"Consumer, Non-cyclical",Pharmaceuticals,Drug Delivery Systems,BECTON DICKINSON AND CO,true,2026-06-13 22:32:43.945
61,4906,BEN,US,SMART,NYSE,USD,,Financial,Diversified Finan Serv,Invest Mgmnt/Advis Serv,FRANKLIN RESOURCES INC,true,2026-06-13 22:32:43.945
62,4931,BF B,US,SMART,NYSE,USD,,"Consumer, Non-cyclical",Beverages,Beverages-Wine/Spirits,BROWN-FORMAN CORP-CLASS B,true,2026-06-13 22:32:43.945
63,663174498,BG,US,SMART,NYSE,USD,,"Consumer, Non-cyclical",Agriculture,Agricultural Operations,BUNGE GLOBAL SA,true,2026-06-13 22:32:43.945
64,26734397,BIIB,US,SMART,NASDAQ,USD,,"Consumer, Non-cyclical",Biotechnology,Medical-Biomedical/Gene,BIOGEN INC,true,2026-06-13 22:32:43.945
65,308728373,BKNG,US,SMART,NASDAQ,USD,,Communications,Internet,E-Commerce/Services,BOOKING HOLDINGS INC,true,2026-06-13 22:32:43.945
66,281316445,BKR,US,SMART,NASDAQ,USD,,Energy,Oil&Gas Services,Oil-Field Services,BAKER HUGHES CO,true,2026-06-13 22:32:43.945
67,34851874,BLDR,US,SMART,NYSE,USD,,Industrial,Building Materials,Bldg&Construct Prod-Misc,BUILDERS FIRSTSOURCE INC,true,2026-06-13 22:32:43.945
68,729193719,BLK,US,SMART,NYSE,USD,,Financial,Diversified Finan Serv,Invest Mgmnt/Advis Serv,BLACKROCK INC,true,2026-06-13 22:32:43.945
69,5111,BMY,US,SMART,NYSE,USD,,"Consumer, Non-cyclical",Pharmaceuticals,Medical-Drugs,BRISTOL-MYERS SQUIBB CO,true,2026-06-13 22:32:43.945
70,44986804,BNY,US,SMART,NYSE,USD,,Financial,Banks,Fiduciary Banks,BANK OF NEW YORK MELLON CORP,true,2026-06-13 22:32:43.945
71,43523793,BR,US,SMART,NYSE,USD,,Technology,Software,Data Processing/Mgmt,BROADRIDGE FINANCIAL SOLUTIO,true,2026-06-13 22:32:43.945
72,72063691,BRK B,US,SMART,NYSE,USD,,Financial,Insurance,Property/Casualty Ins,BERKSHIRE HATHAWAY INC-CL B,true,2026-06-13 22:32:43.945
73,6607613,BRO,US,SMART,NYSE,USD,,Financial,Insurance,Insurance Brokers,BROWN & BROWN INC,true,2026-06-13 22:32:43.945
74,5270,BSX,US,SMART,NYSE,USD,,"Consumer, Non-cyclical",Healthcare-Products,Medical Instruments,BOSTON SCIENTIFIC CORP,true,2026-06-13 22:32:43.945
75,372834689,BX,US,SMART,NYSE,USD,,Financial,Private Equity,Private Equity,BLACKSTONE INC,true,2026-06-13 22:32:43.945
76,5021340,BXP,US,SMART,NYSE,USD,,Financial,REITS,REITS-Office Property,BXP INC,true,2026-06-13 22:32:43.945
77,87335484,C,US,SMART,NYSE,USD,,Financial,Banks,Diversified Banking Inst,CITIGROUP INC,true,2026-06-13 22:32:43.945
78,5402,CAG,US,SMART,NYSE,USD,,"Consumer, Non-cyclical",Food,Food-Misc/Diversified,CONAGRA BRANDS INC,true,2026-06-13 22:32:43.945
79,5407,CAH,US,SMART,NYSE,USD,,"Consumer, Non-cyclical",Pharmaceuticals,Medical-Whsle Drug Dist,CARDINAL HEALTH INC,true,2026-06-13 22:32:43.945
80,410755397,CARR,US,SMART,NYSE,USD,,Industrial,Building Materials,Bldg Prod-Air&Heating,CARRIER GLOBAL CORP,true,2026-06-13 22:32:43.945
81,267265,CASY,US,SMART,NASDAQ,USD,,"Consumer, Cyclical",Retail,Retail-Convenience Store,CASEY'S GENERAL STORES INC,true,2026-06-13 22:32:43.945
82,5437,CAT,US,SMART,NYSE,USD,,Industrial,Machinery-Constr&Mining,Machinery-Constr&Mining,CATERPILLAR INC,true,2026-06-13 22:32:43.945
83,218939694,CB,US,SMART,NYSE,USD,,Financial,Insurance,Multi-line Insurance,CHUBB LTD,true,2026-06-13 22:32:43.945
84,76227954,CBOE,US,SMART,BATS,USD,,Financial,Diversified Finan Serv,Finance-Other Services,CBOE GLOBAL MARKETS INC,true,2026-06-13 22:32:43.945
85,95514904,CBRE,US,SMART,NYSE,USD,,Financial,Real Estate,Real Estate Mgmnt/Servic,CBRE GROUP INC - A,true,2026-06-13 22:32:43.945
86,234647242,CCEP,US,SMART,NASDAQ,USD,,"Consumer, Non-cyclical",Beverages,Beverages-Non-alcoholic,COCA-COLA EUROPACIFIC PARTNE,true,2026-06-13 22:32:43.945
87,176571182,CCI,US,SMART,NYSE,USD,,Financial,REITS,REITS-Diversified,CROWN CASTLE INC,true,2026-06-13 22:32:43.945
88,878372298,CCL,US,SMART,NYSE,USD,,"Consumer, Cyclical",Leisure Time,Cruise Lines,CARNIVAL CORP LTD,true,2026-06-13 22:32:43.945
89,5552,CDNS,US,SMART,NASDAQ,USD,,Technology,Software,Computer Aided Design,CADENCE DESIGN SYS INC,true,2026-06-13 22:32:43.945
90,130432552,CDW,US,SMART,NASDAQ,USD,,Communications,Internet,E-Services/Consulting,CDW CORP/DE,true,2026-06-13 22:32:43.945
91,538132976,CEG,US,SMART,NASDAQ,USD,,Utilities,Electric,Electric-Generation,CONSTELLATION ENERGY,true,2026-06-13 22:32:43.945
92,35447205,CF,US,SMART,NYSE,USD,,Basic Materials,Chemicals,Agricultural Chemicals,CF INDUSTRIES HOLDINGS INC,true,2026-06-13 22:32:43.945
93,167955370,CFG,US,SMART,NYSE,USD,,Financial,Banks,Commer Banks-Eastern US,CITIZENS FINANCIAL GROUP,true,2026-06-13 22:32:43.945
94,5651,CHD,US,SMART,NYSE,USD,,"Consumer, Non-cyclical",Household Products/Wares,Soap&Cleaning Prepar,CHURCH & DWIGHT CO INC,true,2026-06-13 22:32:43.945
95,36320731,CHRW,US,SMART,NASDAQ,USD,,Industrial,Transportation,Transport-Services,C.H. ROBINSON WORLDWIDE INC,true,2026-06-13 22:32:43.945
96,233674866,CHTR,US,SMART,NASDAQ,USD,,Communications,Media,Cable/Satellite TV,CHARTER COMMUNICATIONS INC-A,true,2026-06-13 22:32:43.945
97,346403540,CI,US,SMART,NYSE,USD,,"Consumer, Non-cyclical",Healthcare-Services,Medical-HMO,THE CIGNA GROUP,true,2026-06-13 22:32:43.945
98,41045553,CIEN,US,SMART,NYSE,USD,,Communications,Telecommunications,Telecommunication Equip,CIENA CORP,true,2026-06-13 22:32:43.945
99,267661,CINF,US,SMART,NASDAQ,USD,,Financial,Insurance,Multi-line Insurance,CINCINNATI FINANCIAL CORP,true,2026-06-13 22:32:43.945
100,5749,CL,US,SMART,NYSE,USD,,"Consumer, Non-cyclical",Cosmetics/Personal Care,Cosmetics&Toiletries,COLGATE-PALMOLIVE CO,true,2026-06-13 22:32:43.945
101,5794,CLX,US,SMART,NYSE,USD,,"Consumer, Non-cyclical",Household Products/Wares,Consumer Products-Misc,CLOROX COMPANY,true,2026-06-13 22:32:43.945
102,267748,CMCSA,US,SMART,NASDAQ,USD,,Communications,Media,Cable/Satellite TV,COMCAST CORP-CLASS A,true,2026-06-13 22:32:43.945
103,45127739,CME,US,SMART,NASDAQ,USD,,Financial,Diversified Finan Serv,Finance-Other Services,CME GROUP INC,true,2026-06-13 22:32:43.945
104,37655664,CMG,US,SMART,NYSE,USD,,"Consumer, Cyclical",Retail,Retail-Restaurants,CHIPOTLE MEXICAN GRILL INC,true,2026-06-13 22:32:43.945
105,6207,CMI,US,SMART,NYSE,USD,,"Consumer, Cyclical",Auto Manufacturers,Auto-Med&Heavy Duty Trks,CUMMINS INC,true,2026-06-13 22:32:43.945
106,5840,CMS,US,SMART,NYSE,USD,,Utilities,Electric,Electric-Integrated,CMS ENERGY CORP,true,2026-06-13 22:32:43.945
107,13878278,CNC,US,SMART,NYSE,USD,,"Consumer, Non-cyclical",Healthcare-Services,Medical-HMO,CENTENE CORP,true,2026-06-13 22:32:43.945
108,8093,CNP,US,SMART,NYSE,USD,,Utilities,Electric,Electric-Integrated,CENTERPOINT ENERGY INC,true,2026-06-13 22:32:43.945
109,5941,COF,US,SMART,NYSE,USD,,Financial,Diversified Finan Serv,Finance-Credit Card,CAPITAL ONE FINANCIAL CORP,true,2026-06-13 22:32:43.945
110,584127832,COHR,US,SMART,NYSE,USD,,Industrial,Electronics,Lasers-Syst/Components,COHERENT CORP,true,2026-06-13 22:32:43.945
111,481691285,COIN,US,SMART,NASDAQ,USD,,Financial,Diversified Finan Serv,Finance-Other Services,COINBASE GLOBAL INC -CLASS A,true,2026-06-13 22:32:43.945
112,685217803,COO,US,SMART,NASDAQ,USD,,"Consumer, Non-cyclical",Healthcare-Products,Medical Products,COOPER COS INC/THE,true,2026-06-13 22:32:43.945
113,10885,COP,US,SMART,NYSE,USD,,Energy,Oil&Gas,Oil Comp-Explor&Prodtn,CONOCOPHILLIPS,true,2026-06-13 22:32:43.945
114,1714996,COR,US,SMART,NYSE,USD,,"Consumer, Non-cyclical",Pharmaceuticals,Medical-Whsle Drug Dist,CENCORA INC,true,2026-06-13 22:32:43.945
115,272997,COST,US,SMART,NASDAQ,USD,,"Consumer, Cyclical",Retail,Retail-Discount,COSTCO WHOLESALE CORP,true,2026-06-13 22:32:43.945
116,691994611,CPAY,US,SMART,NYSE,USD,,"Consumer, Non-cyclical",Commercial Services,Commercial Serv-Finance,CORPAY INC,true,2026-06-13 22:32:43.945
117,5980,CPB,US,SMART,NASDAQ,USD,,"Consumer, Non-cyclical",Food,Food-Misc/Diversified,THE CAMPBELL'S COMPANY,true,2026-06-13 22:32:43.945
118,4728523,CPRT,US,SMART,NASDAQ,USD,,"Consumer, Cyclical",Distribution/Wholesale,Distribution/Wholesale,COPART INC,true,2026-06-13 22:32:43.945
119,6004,CPT,US,SMART,NYSE,USD,,Financial,REITS,REITS-Apartments,CAMDEN PROPERTY TRUST,true,2026-06-13 22:32:43.945
120,655276609,CRH,US,SMART,NYSE,USD,,Industrial,Building Materials,Bldg Prod-Cement/Aggreg,CRH PLC,true,2026-06-13 22:32:43.945
121,2730877,CRL,US,SMART,NYSE,USD,,"Consumer, Non-cyclical",Healthcare-Services,Medical Labs&Testing Srv,CHARLES RIVER LABORATORIES,true,2026-06-13 22:32:43.945
122,29624264,CRM,US,SMART,NYSE,USD,,Technology,Software,Enterprise Software/Serv,SALESFORCE INC,true,2026-06-13 22:32:43.945
123,370757467,CRWD,US,SMART,NASDAQ,USD,,Technology,Computers,Computer Data Security,CROWDSTRIKE HOLDINGS INC - A,true,2026-06-13 22:32:43.945
124,268084,CSCO,US,SMART,NASDAQ,USD,,Communications,Telecommunications,Networking Products,CISCO SYSTEMS INC,true,2026-06-13 22:32:43.945
125,6726677,CSGP,US,SMART,NASDAQ,USD,,Financial,Real Estate,Real Estate Mgmnt/Servic,COSTAR GROUP INC,true,2026-06-13 22:32:43.945
126,6150,CSX,US,SMART,NASDAQ,USD,,Industrial,Transportation,Transport-Rail,CSX CORP,true,2026-06-13 22:32:43.945
127,268149,CTAS,US,SMART,NASDAQ,USD,,"Consumer, Non-cyclical",Commercial Services,Commercial Services,CINTAS CORP,true,2026-06-13 22:32:43.945
128,4728759,CTSH,US,SMART,NASDAQ,USD,,Technology,Computers,Computer Services,COGNIZANT TECH SOLUTIONS-A,true,2026-06-13 22:32:43.945
129,366239371,CTVA,US,SMART,NYSE,USD,,"Consumer, Non-cyclical",Biotechnology,Agricultural Biotech,CORTEVA INC,true,2026-06-13 22:32:43.945
130,274144952,CVNA,US,SMART,NYSE,USD,,"Consumer, Cyclical",Retail,Retail-Automobile,CARVANA CO,true,2026-06-13 22:32:43.945
